dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1178.41,1185.54,1157.01,0.14,2014-12-23 08:00:00+00:00,London,1185.54,sl,-100.81999999999836,2014,12,2014-12-25
LONG,1199.42,1192.5,1220.19,0.14,2014-12-31 07:00:00+00:00,London,1192.5,sl,-97.88000000000103,2014,12,2014-12-31
LONG,1209.56,1201.44,1233.93,0.12,2015-01-06 11:15:00+00:00,NY,1233.93,tp,291.4400000000014,2015,1,2015-01-12
LONG,1237.67,1229.59,1261.92,0.12,2015-01-13 12:30:00+00:00,NY,1229.59,sl,-97.96000000000186,2015,1,2015-01-13
LONG,1258.72,1249.12,1287.51,0.1,2015-01-16 06:30:00+00:00,London,1287.51,tp,286.89999999999964,2015,1,2015-01-20
LONG,1301.3,1291.36,1331.13,0.1,2015-01-22 13:15:00+00:00,NY,1291.36,sl,-100.40000000000056,2015,1,2015-01-23
SHORT,1261.36,1267.86,1241.87,0.15,2015-02-06 08:00:00+00:00,London,1241.87,tp,291.35000000000014,2015,2,2015-02-06
SHORT,1239.56,1247.15,1216.79,0.13,2015-02-09 08:15:00+00:00,London,1216.79,tp,295.0099999999998,2015,2,2015-02-11
SHORT,1223.77,1230.87,1202.48,0.14,2015-02-12 06:45:00+00:00,London,1230.87,sl,-100.39999999999873,2015,2,2015-02-13
SHORT,1221.33,1226.69,1205.25,0.19,2015-02-17 07:00:00+00:00,London,1205.25,tp,304.5199999999986,2015,2,2015-02-17
SHORT,1203.04,1209.14,1184.75,0.16,2015-02-20 06:15:00+00:00,London,1209.14,sl,-98.60000000000218,2015,2,2015-02-20
SHORT,1204.76,1212.25,1182.3,0.13,2015-03-03 13:15:00+00:00,NY,1182.3,tp,290.9800000000005,2015,3,2015-03-06
SHORT,1152.66,1160.01,1130.6,0.14,2015-03-12 14:30:00+00:00,NY,1160.01,sl,-103.89999999999873,2015,3,2015-03-12
SHORT,1153.07,1159.62,1133.41,0.15,2015-03-13 13:15:00+00:00,NY,1159.62,sl,-99.24999999999932,2015,3,2015-03-15
SHORT,1154.68,1159.76,1139.44,0.2,2015-03-17 06:15:00+00:00,London,1159.76,sl,-102.59999999999856,2015,3,2015-03-18
LONG,1182.82,1176.92,1200.51,0.17,2015-03-23 07:30:00+00:00,London,1200.51,tp,299.730000000001,2015,3,2015-03-26
LONG,1204.89,1199.35,1221.51,0.18,2015-04-02 08:15:00+00:00,London,1199.35,sl,-100.72000000000344,2015,4,2015-04-02
LONG,1200.74,1194.47,1219.54,0.16,2015-04-02 14:45:00+00:00,NY,1219.54,tp,299.7999999999993,2015,4,2015-04-06
SHORT,1188.46,1193.9,1172.15,0.18,2015-04-23 08:15:00+00:00,London,1193.9,sl,-98.92000000000098,2015,4,2015-04-23
LONG,1210.73,1205.86,1225.34,0.21,2015-04-29 11:45:00+00:00,NY,1205.86,sl,-103.27000000000248,2015,4,2015-04-29
SHORT,1183.18,1188.32,1167.75,0.19,2015-05-07 07:15:00+00:00,London,1188.32,sl,-98.65999999999758,2015,5,2015-05-07
SHORT,1183.37,1189.32,1165.51,0.17,2015-05-07 12:00:00+00:00,NY,1189.32,sl,-102.15000000000079,2015,5,2015-05-08
SHORT,1183.73,1189.14,1167.5,0.18,2015-05-11 13:15:00+00:00,NY,1189.14,sl,-98.38000000000146,2015,5,2015-05-12
LONG,1194.54,1189.88,1208.53,0.21,2015-05-13 06:00:00+00:00,London,1208.53,tp,292.7900000000002,2015,5,2015-05-13
SHORT,1187.13,1191.8,1173.13,0.21,2015-05-28 12:30:00+00:00,NY,1191.8,sl,-99.06999999999675,2015,5,2015-05-29
SHORT,1185.56,1189.7,1173.15,0.24,2015-06-01 08:00:00+00:00,London,1189.7,sl,-100.3600000000024,2015,6,2015-06-01
SHORT,1182.97,1188.25,1167.13,0.19,2015-06-04 06:15:00+00:00,London,1167.13,tp,299.95999999999844,2015,6,2015-06-05
SHORT,1179.0,1183.03,1166.91,0.25,2015-06-17 07:30:00+00:00,London,1183.03,sl,-101.74999999999932,2015,6,2015-06-17
SHORT,1177.51,1181.72,1164.89,0.24,2015-06-24 07:00:00+00:00,London,1181.72,sl,-102.04000000000086,2015,6,2015-06-28
