dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1125.68,1137.11,1102.81,0.09,2009-12-10 11:45:00+00:00,NY,1137.11,sl,-103.86999999999853,2009,12,2009-12-10
SHORT,1116.3,1127.95,1092.99,0.09,2009-12-11 13:00:00+00:00,NY,1127.95,sl,-105.85000000000082,2009,12,2009-12-14
SHORT,1106.2,1116.59,1085.41,0.1,2009-12-17 13:00:00+00:00,NY,1116.59,sl,-104.89999999999873,2009,12,2009-12-18
SHORT,1085.53,1095.28,1066.04,0.1,2009-12-22 14:15:00+00:00,NY,1095.28,sl,-98.50000000000001,2009,12,2009-12-23
SHORT,1092.1,1098.01,1080.28,0.17,2009-12-30 06:00:00+00:00,London,1098.01,sl,-101.47000000000139,2009,12,2009-12-30
SHORT,1096.18,1102.4,1083.73,0.16,2009-12-31 13:15:00+00:00,NY,1102.4,sl,-100.52000000000044,2010,1,2010-01-03
LONG,1125.68,1119.18,1138.68,0.15,2010-01-06 08:15:00+00:00,London,1138.68,tp,194.0,2010,1,2010-01-06
LONG,1132.43,1125.87,1145.55,0.15,2010-01-07 06:15:00+00:00,London,1125.87,sl,-99.40000000000259,2010,1,2010-01-07
SHORT,1090.0,1096.51,1076.98,0.15,2010-01-26 08:00:00+00:00,London,1096.51,sl,-98.64999999999986,2010,1,2010-01-26
SHORT,1090.08,1097.22,1075.79,0.14,2010-01-28 08:00:00+00:00,London,1075.79,tp,199.0599999999995,2010,1,2010-01-28
SHORT,1083.93,1091.25,1069.29,0.14,2010-01-29 08:45:00+00:00,London,1091.25,sl,-103.47999999999912,2010,2,2010-02-01
LONG,1110.03,1099.54,1131.0,0.1,2010-02-19 08:15:00+00:00,London,1099.54,sl,-105.9000000000001,2010,2,2010-02-23
